Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Downtown Toronto,43.65057120000001,-79.3845675,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Downtown Toronto,43.65057120000001,-79.3845675,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
Downtown Toronto,43.65057120000001,-79.3845675,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
Downtown Toronto,43.65057120000001,-79.3845675,SEPHORA,43.653688,-79.38012,Cosmetics Shop
Downtown Toronto,43.65057120000001,-79.3845675,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Downtown Toronto,43.65057120000001,-79.3845675,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
Downtown Toronto,43.65057120000001,-79.3845675,Bymark,43.647217284018005,-79.38125188166379,Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
Downtown Toronto,43.6408157,-79.38175229999997,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
Downtown Toronto,43.6408157,-79.38175229999997,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
Downtown Toronto,43.6408157,-79.38175229999997,iQ Food Co,43.642851,-79.382081,Salad Place
Downtown Toronto,43.6408157,-79.38175229999997,BeaverTails,43.63989909345207,-79.380196784021,Bakery
Downtown Toronto,43.6408157,-79.38175229999997,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
Downtown Toronto,43.6408157,-79.38175229999997,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
Downtown Toronto,43.6408157,-79.38175229999997,Sharetea-Waterfront,43.640175967763966,-79.37960567018246,Bubble Tea Shop
Downtown Toronto,43.6408157,-79.38175229999997,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
Downtown Toronto,43.6408157,-79.38175229999997,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
Downtown Toronto,43.6408157,-79.38175229999997,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
Downtown Toronto,43.6408157,-79.38175229999997,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
Downtown Toronto,43.6408157,-79.38175229999997,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega
Downtown Toronto,43.6408157,-79.38175229999997,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
Downtown Toronto,43.6408157,-79.38175229999997,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
Downtown Toronto,43.6408157,-79.38175229999997,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
Downtown Toronto,43.6408157,-79.38175229999997,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
Downtown Toronto,43.6408157,-79.38175229999997,Boxcar Social,43.63831906511549,-79.38246311921247,Café
Downtown Toronto,43.6408157,-79.38175229999997,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,SOCO Kitchen+Bar,43.64280448399251,-79.38392149415381,Bistro
Downtown Toronto,43.6408157,-79.38175229999997,Le Germain Hotel Toronto Maple Leaf Square,43.64312502979691,-79.38091770864038,Hotel
Downtown Toronto,43.6408157,-79.38175229999997,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
Downtown Toronto,43.6408157,-79.38175229999997,Miku,43.64137436,-79.37753063,Japanese Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Real Sports Bar & Grill,43.64255846521551,-79.37996506690979,Sports Bar
Downtown Toronto,43.6408157,-79.38175229999997,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
Downtown Toronto,43.6408157,-79.38175229999997,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
Downtown Toronto,43.6408157,-79.38175229999997,TELUS Store,43.64331243103257,-79.38099939294844,Office
Downtown Toronto,43.6408157,-79.38175229999997,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
Downtown Toronto,43.6408157,-79.38175229999997,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
Downtown Toronto,43.6408157,-79.38175229999997,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
Downtown Toronto,43.6408157,-79.38175229999997,Ray Bay,43.642323,-79.38593,Aquarium
Downtown Toronto,43.6408157,-79.38175229999997,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,PawsWay,43.63859915782706,-79.38499178154079,Event Space
Downtown Toronto,43.6408157,-79.38175229999997,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
Downtown Toronto,43.6408157,-79.38175229999997,Booster Juice,43.64322536,-79.3812383,Smoothie Shop
Downtown Toronto,43.6408157,-79.38175229999997,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
Downtown Toronto,43.6408157,-79.38175229999997,Corks,43.64249338656422,-79.38154042927468,Bar
Downtown Toronto,43.6408157,-79.38175229999997,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
Downtown Toronto,43.6408157,-79.38175229999997,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
Downtown Toronto,43.6408157,-79.38175229999997,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
Downtown Toronto,43.6408157,-79.38175229999997,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
Downtown Toronto,43.6408157,-79.38175229999997,Rogers Centre,43.64175329733295,-79.38714957057036,Baseball Stadium
Downtown Toronto,43.6408157,-79.38175229999997,The Rec Room,43.641109851662456,-79.38676279808568,Bar
Downtown Toronto,43.6408157,-79.38175229999997,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,CN Tower,43.642535570189125,-79.38718187733883,Monument / Landmark
Downtown Toronto,43.6408157,-79.38175229999997,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.63989328320199,-79.38100232755777,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,Panago,43.64251764051932,-79.38359138522554,Pizza Place
Downtown Toronto,43.6408157,-79.38175229999997,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.643416968242754,-79.38089063422369,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,Dangerous Lagoon,43.64233,-79.385925,Aquarium
Downtown Toronto,43.6408157,-79.38175229999997,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
Downtown Toronto,43.6408157,-79.38175229999997,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Tim Hortons,43.6387246,-79.3863403,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
Downtown Toronto,43.6408157,-79.38175229999997,McCafé,43.644490691919735,-79.38110912246584,Café
Downtown Toronto,43.6408157,-79.38175229999997,Toronto Railway Museum,43.64074506722835,-79.38598104134535,History Museum
Downtown Toronto,43.6408157,-79.38175229999997,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
Downtown Toronto,43.6408157,-79.38175229999997,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
Downtown Toronto,43.6408157,-79.38175229999997,Sushi Shop,43.64326409734469,-79.38117413882074,Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,Labatt Breweries of Canada,43.63828189167837,-79.38037771487727,Brewery
Downtown Toronto,43.6408157,-79.38175229999997,InterContinental Toronto Centre,43.6441772,-79.3854425,Hotel
Downtown Toronto,43.6408157,-79.38175229999997,Subway,43.63946501862797,-79.38353346795704,Sandwich Place
Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
Downtown Toronto,43.6408157,-79.38175229999997,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Canadian Waters,43.64210325443365,-79.3862534013201,Aquarium
Downtown Toronto,43.6408157,-79.38175229999997,Radisson Admiral Hotel Toronto-Harbourfront,43.6386727,-79.3857168,Hotel
Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
Downtown Toronto,43.6408157,-79.38175229999997,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
Downtown Toronto,43.6408157,-79.38175229999997,Rainbow Reef,43.64226,-79.385994,Aquarium
Downtown Toronto,43.6408157,-79.38175229999997,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
Downtown Toronto,43.6408157,-79.38175229999997,Dollarama,43.641765,-79.379589,Discount Store
Downtown Toronto,43.6408157,-79.38175229999997,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Toronto Blue Jays Box Office,43.64241616569043,-79.38586232130253,Baseball Stadium
Downtown Toronto,43.6408157,-79.38175229999997,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
Downtown Toronto,43.6408157,-79.38175229999997,Enwave Theatre,43.63863608843057,-79.38229942602973,Theater
Downtown Toronto,43.6408157,-79.38175229999997,Pizza Pizza,43.63969347230513,-79.38179969787598,Pizza Place
Downtown Toronto,43.6408157,-79.38175229999997,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
Downtown Toronto,43.6408157,-79.38175229999997,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
Downtown Toronto,43.6408157,-79.38175229999997,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
Downtown Toronto,43.6408157,-79.38175229999997,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
Downtown Toronto,43.6408157,-79.38175229999997,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.64099011203675,-79.37626361846924,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,Sportchek,43.642814842317044,-79.38040776035005,Sporting Goods Shop
Downtown Toronto,43.6408157,-79.38175229999997,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.64248403759282,-79.38137332505133,Coffee Shop
Downtown Toronto,43.6408157,-79.38175229999997,Queen's Quay Terminal,43.63831769002353,-79.38041263300326,Shopping Mall
Downtown Toronto,43.6408157,-79.38175229999997,Thai Express,43.642641719286054,-79.38337455637549,Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,TD Canada Trust,43.64219452552069,-79.38084349036222,Bank
Downtown Toronto,43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Downtown Toronto,43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
Downtown Toronto,43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Downtown Toronto,43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
Downtown Toronto,43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
Downtown Toronto,43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
Downtown Toronto,43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
Downtown Toronto,43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
Downtown Toronto,43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
Downtown Toronto,43.6471768,-79.38157640000001,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
Downtown Toronto,43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Downtown Toronto,43.6471768,-79.38157640000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
Downtown Toronto,43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
Downtown Toronto,43.6471768,-79.38157640000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
Downtown Toronto,43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
Downtown Toronto,43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
Downtown Toronto,43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
Downtown Toronto,43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Downtown Toronto,43.6471768,-79.38157640000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
Downtown Toronto,43.6471768,-79.38157640000001,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
Downtown Toronto,43.6471768,-79.38157640000001,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
Downtown Toronto,43.6471768,-79.38157640000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
Downtown Toronto,43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
Downtown Toronto,43.6471768,-79.38157640000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
Downtown Toronto,43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
Downtown Toronto,43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
Downtown Toronto,43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
Downtown Toronto,43.6471768,-79.38157640000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
Downtown Toronto,43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
Downtown Toronto,43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
Downtown Toronto,43.6471768,-79.38157640000001,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
Downtown Toronto,43.6471768,-79.38157640000001,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
Downtown Toronto,43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
Downtown Toronto,43.6471768,-79.38157640000001,Szechuan Express,43.6469728132212,-79.37954884053248,Chinese Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
Downtown Toronto,43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
Downtown Toronto,43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Downtown Toronto,43.6471768,-79.38157640000001,Starbucks,43.64602439596348,-79.37960251266739,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,Tim Hortons,43.646104578197665,-79.38257150352001,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,McCafé,43.644490691919735,-79.38110912246584,Café
Downtown Toronto,43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
Downtown Toronto,43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
Downtown Toronto,43.6471768,-79.38157640000001,Piper's Gastropub,43.645468111144694,-79.38177905581458,Cocktail Bar
Downtown Toronto,43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
Downtown Toronto,43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
Downtown Toronto,43.6471768,-79.38157640000001,Bardi's Steak House,43.64622,-79.383074,Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Loose Moose,43.64528061938072,-79.38396600831251,Bar
Downtown Toronto,43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
Downtown Toronto,43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
Downtown Toronto,43.6471768,-79.38157640000001,Pi Co.,43.648651,-79.385874,Pizza Place
Downtown Toronto,43.6471768,-79.38157640000001,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
Downtown Toronto,43.6471768,-79.38157640000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
Downtown Toronto,43.6471768,-79.38157640000001,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
Downtown Toronto,43.6471768,-79.38157640000001,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
Downtown Toronto,43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.6470880873779,-79.38744381256471,Theater
Downtown Toronto,43.6471768,-79.38157640000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
Downtown Toronto,43.6471768,-79.38157640000001,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
Downtown Toronto,43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,The Ritz-Carlton Toronto,43.645330157595886,-79.38708901405334,Hotel
Downtown Toronto,43.6471768,-79.38157640000001,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
Downtown Toronto,43.6471768,-79.38157640000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
Downtown Toronto,43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
Downtown Toronto,43.6471768,-79.38157640000001,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
Downtown Toronto,43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
Downtown Toronto,43.6471768,-79.38157640000001,Le Germain Hotel Toronto Maple Leaf Square,43.64312502979691,-79.38091770864038,Hotel
Downtown Toronto,43.6471768,-79.38157640000001,Spa My Blend by Clarins,43.645359,-79.387128,Spa
Downtown Toronto,43.6471768,-79.38157640000001,TELUS Store,43.64331243103257,-79.38099939294844,Office
Downtown Toronto,43.6471768,-79.38157640000001,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
Downtown Toronto,43.6471768,-79.38157640000001,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
Downtown Toronto,43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
Downtown Toronto,43.6471768,-79.38157640000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
Downtown Toronto,43.6471768,-79.38157640000001,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
Downtown Toronto,43.6471768,-79.38157640000001,Hilton Toronto,43.6501425,-79.3854884,Hotel
Downtown Toronto,43.6481985,-79.37981690000002,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Downtown Toronto,43.6481985,-79.37981690000002,Canoe,43.647452066183476,-79.38132001815676,Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
Downtown Toronto,43.6481985,-79.37981690000002,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
Downtown Toronto,43.6481985,-79.37981690000002,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Downtown Toronto,43.6481985,-79.37981690000002,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
Downtown Toronto,43.6481985,-79.37981690000002,Maman,43.64830873804684,-79.38225333898805,Café
Downtown Toronto,43.6481985,-79.37981690000002,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,King Taps,43.648475974183,-79.38205778358744,Gastropub
Downtown Toronto,43.6481985,-79.37981690000002,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Downtown Toronto,43.6481985,-79.37981690000002,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Downtown Toronto,43.6481985,-79.37981690000002,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
Downtown Toronto,43.6481985,-79.37981690000002,Dineen Coffee,43.650497,-79.378765,Café
Downtown Toronto,43.6481985,-79.37981690000002,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
Downtown Toronto,43.6481985,-79.37981690000002,Café Plenty,43.6491179354577,-79.37831288380438,Café
Downtown Toronto,43.6481985,-79.37981690000002,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
Downtown Toronto,43.6481985,-79.37981690000002,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
Downtown Toronto,43.6481985,-79.37981690000002,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Downtown Toronto,43.6481985,-79.37981690000002,Bymark,43.647217284018005,-79.38125188166379,Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
Downtown Toronto,43.6481985,-79.37981690000002,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Downtown Toronto,43.6481985,-79.37981690000002,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
Downtown Toronto,43.6481985,-79.37981690000002,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
Downtown Toronto,43.6481985,-79.37981690000002,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
Downtown Toronto,43.6481985,-79.37981690000002,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
Downtown Toronto,43.6481985,-79.37981690000002,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
Downtown Toronto,43.6481985,-79.37981690000002,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
Downtown Toronto,43.6481985,-79.37981690000002,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
Downtown Toronto,43.6481985,-79.37981690000002,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
Downtown Toronto,43.6481985,-79.37981690000002,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
